rank,id_student,code_module,code_presentation,gender,age_band,highest_education,imd_band,num_of_prev_attempts,studied_credits,mean_score,pct_submitted,final_result,dropout,dropout_probability,risk_tier,model_used,scored_date
3361,518194,DDD,2013J,F,0-35,Lower Than A Level,40-50%,0,60,,,Withdrawn,1,0.8907,HIGH,XGBoost,2026-06-02
3362,1750405,CCC,2014B,M,35-55,HE Qualification,50-60%,0,30,20.0,0.1,Fail,0,0.8907,HIGH,XGBoost,2026-06-02
3363,584342,BBB,2013J,F,0-35,Lower Than A Level,20-30%,0,60,,,Withdrawn,1,0.8907,HIGH,XGBoost,2026-06-02
3364,166607,FFF,2014J,M,0-35,A Level or Equivalent,10-20,0,90,,,Withdrawn,1,0.8907,HIGH,XGBoost,2026-06-02
3365,395358,BBB,2013J,F,0-35,Lower Than A Level,30-40%,0,60,,,Withdrawn,1,0.8906,HIGH,XGBoost,2026-06-02
3366,529877,DDD,2013B,M,0-35,Lower Than A Level,20-30%,0,90,,,Withdrawn,1,0.8906,HIGH,XGBoost,2026-06-02
3367,624126,CCC,2014B,M,0-35,Lower Than A Level,90-100%,0,60,82.66666666666667,0.3,Withdrawn,1,0.8906,HIGH,XGBoost,2026-06-02
3368,548321,BBB,2013B,F,0-35,A Level or Equivalent,30-40%,0,60,,,Withdrawn,1,0.8906,HIGH,XGBoost,2026-06-02
3369,693352,BBB,2014J,F,0-35,Lower Than A Level,60-70%,0,60,,,Withdrawn,1,0.8905,HIGH,XGBoost,2026-06-02
3370,643542,DDD,2014J,F,0-35,A Level or Equivalent,30-40%,0,180,60.0,0.14285714285714285,Withdrawn,1,0.8905,HIGH,XGBoost,2026-06-02
3371,677039,BBB,2014J,F,0-35,Lower Than A Level,80-90%,0,60,,,Withdrawn,1,0.8904,HIGH,XGBoost,2026-06-02
3372,606428,FFF,2013J,M,0-35,A Level or Equivalent,10-20,0,60,86.83333333333333,0.46153846153846156,Withdrawn,1,0.8904,HIGH,XGBoost,2026-06-02
3373,595232,BBB,2013J,F,0-35,A Level or Equivalent,90-100%,0,180,74.0,0.08333333333333333,Withdrawn,1,0.8904,HIGH,XGBoost,2026-06-02
3374,625834,BBB,2014B,F,0-35,Lower Than A Level,80-90%,0,60,,,Withdrawn,1,0.8904,HIGH,XGBoost,2026-06-02
3375,531344,FFF,2013J,M,0-35,Lower Than A Level,40-50%,1,120,,,Withdrawn,1,0.8904,HIGH,XGBoost,2026-06-02
3376,638425,FFF,2014J,M,35-55,A Level or Equivalent,40-50%,0,60,,,Withdrawn,1,0.8904,HIGH,XGBoost,2026-06-02
3377,590305,BBB,2013J,F,0-35,HE Qualification,0-10%,0,60,,,Withdrawn,1,0.8903,HIGH,XGBoost,2026-06-02
3378,629340,BBB,2014B,F,0-35,HE Qualification,0-10%,0,60,,,Withdrawn,1,0.8903,HIGH,XGBoost,2026-06-02
3379,553170,DDD,2013J,F,0-35,Post Graduate Qualification,,0,90,,,Withdrawn,1,0.8903,HIGH,XGBoost,2026-06-02
3380,639234,FFF,2014J,M,0-35,A Level or Equivalent,40-50%,0,120,83.0,0.5384615384615384,Withdrawn,1,0.8903,HIGH,XGBoost,2026-06-02
3381,618108,BBB,2014B,F,0-35,Lower Than A Level,20-30%,0,60,,,Withdrawn,1,0.8903,HIGH,XGBoost,2026-06-02
3382,656115,DDD,2014J,F,0-35,Lower Than A Level,20-30%,0,60,,,Withdrawn,1,0.8903,HIGH,XGBoost,2026-06-02
3383,689346,DDD,2014J,F,0-35,A Level or Equivalent,0-10%,0,120,46.666666666666664,0.42857142857142855,Withdrawn,1,0.8903,HIGH,XGBoost,2026-06-02
3384,305307,BBB,2014B,M,0-35,HE Qualification,0-10%,0,60,,,Withdrawn,1,0.8902,HIGH,XGBoost,2026-06-02
3385,600211,BBB,2013J,F,0-35,Lower Than A Level,10-20,0,120,,,Fail,0,0.8901,HIGH,XGBoost,2026-06-02
3386,560127,DDD,2013B,F,0-35,A Level or Equivalent,40-50%,0,90,,,Withdrawn,1,0.8901,HIGH,XGBoost,2026-06-02
3387,654639,BBB,2014J,F,0-35,No Formal quals,20-30%,0,120,,,Withdrawn,1,0.89,HIGH,XGBoost,2026-06-02
3388,596542,DDD,2013J,M,0-35,Lower Than A Level,10-20,0,60,,,Fail,0,0.89,HIGH,XGBoost,2026-06-02
3389,595388,BBB,2013J,F,35-55,HE Qualification,20-30%,0,60,,,Withdrawn,1,0.8899,HIGH,XGBoost,2026-06-02
3390,599942,CCC,2014B,M,0-35,A Level or Equivalent,0-10%,0,60,50.333333333333336,0.3,Withdrawn,1,0.8899,HIGH,XGBoost,2026-06-02
3391,539872,DDD,2013J,F,0-35,A Level or Equivalent,50-60%,0,120,79.66666666666667,0.42857142857142855,Withdrawn,1,0.8899,HIGH,XGBoost,2026-06-02
3392,133269,BBB,2013J,F,0-35,Lower Than A Level,50-60%,0,60,,,Withdrawn,1,0.8899,HIGH,XGBoost,2026-06-02
3393,654755,CCC,2014J,M,0-35,A Level or Equivalent,20-30%,0,60,35.5,0.2,Withdrawn,1,0.8898,HIGH,XGBoost,2026-06-02
3394,442530,CCC,2014B,M,0-35,Lower Than A Level,90-100%,0,120,,,Withdrawn,1,0.8897,HIGH,XGBoost,2026-06-02
3395,613380,BBB,2014J,F,0-35,Lower Than A Level,50-60%,0,60,,,Fail,0,0.8897,HIGH,XGBoost,2026-06-02
3396,465399,DDD,2013B,F,0-35,Lower Than A Level,50-60%,2,180,37.0,0.07142857142857142,Withdrawn,1,0.8897,HIGH,XGBoost,2026-06-02
3397,629538,BBB,2014B,F,0-35,A Level or Equivalent,60-70%,0,60,,,Withdrawn,1,0.8897,HIGH,XGBoost,2026-06-02
3398,495762,DDD,2013J,M,0-35,HE Qualification,60-70%,1,60,,,Withdrawn,1,0.8897,HIGH,XGBoost,2026-06-02
3399,334294,DDD,2013B,F,35-55,A Level or Equivalent,70-80%,1,225,61.333333333333336,0.21428571428571427,Withdrawn,1,0.8896,HIGH,XGBoost,2026-06-02
3400,610817,DDD,2013J,F,35-55,Lower Than A Level,80-90%,0,60,,,Withdrawn,1,0.8896,HIGH,XGBoost,2026-06-02
3401,547252,DDD,2013B,F,0-35,Lower Than A Level,60-70%,0,60,,,Withdrawn,1,0.8896,HIGH,XGBoost,2026-06-02
3402,252652,BBB,2013B,F,35-55,A Level or Equivalent,50-60%,0,120,83.93333333333334,1.0,Withdrawn,1,0.8896,HIGH,XGBoost,2026-06-02
3403,548608,FFF,2013B,M,0-35,A Level or Equivalent,40-50%,0,60,,,Withdrawn,1,0.8895,HIGH,XGBoost,2026-06-02
3404,612506,FFF,2014B,F,0-35,Lower Than A Level,20-30%,0,75,,,Fail,0,0.8895,HIGH,XGBoost,2026-06-02
3405,468623,FFF,2014J,F,0-35,A Level or Equivalent,90-100%,0,120,56.0,0.07692307692307693,Withdrawn,1,0.8895,HIGH,XGBoost,2026-06-02
3406,576231,DDD,2013J,M,0-35,HE Qualification,10-20,0,60,,,Withdrawn,1,0.8894,HIGH,XGBoost,2026-06-02
3407,575272,DDD,2014J,F,0-35,A Level or Equivalent,30-40%,0,70,,,Withdrawn,1,0.8894,HIGH,XGBoost,2026-06-02
3408,2532652,FFF,2013B,M,0-35,A Level or Equivalent,30-40%,0,60,,,Withdrawn,1,0.8894,HIGH,XGBoost,2026-06-02
3409,630134,BBB,2014B,F,0-35,Lower Than A Level,80-90%,0,60,,,Withdrawn,1,0.8894,HIGH,XGBoost,2026-06-02
3410,470555,DDD,2014B,M,0-35,Lower Than A Level,20-30%,0,60,,,Withdrawn,1,0.8893,HIGH,XGBoost,2026-06-02
3411,693111,CCC,2014J,M,35-55,HE Qualification,50-60%,0,120,90.0,0.3,Withdrawn,1,0.8893,HIGH,XGBoost,2026-06-02
3412,500137,FFF,2013J,F,0-35,Lower Than A Level,50-60%,1,150,90.0,0.07692307692307693,Withdrawn,1,0.8893,HIGH,XGBoost,2026-06-02
3413,546400,EEE,2014J,F,0-35,A Level or Equivalent,60-70%,2,60,,,Withdrawn,1,0.8893,HIGH,XGBoost,2026-06-02
3414,577688,FFF,2013J,M,0-35,Lower Than A Level,30-40%,0,90,,,Withdrawn,1,0.8892,HIGH,XGBoost,2026-06-02
3415,645160,CCC,2014J,F,0-35,A Level or Equivalent,20-30%,0,150,11.0,0.1,Withdrawn,1,0.8892,HIGH,XGBoost,2026-06-02
3416,315723,DDD,2014B,M,0-35,A Level or Equivalent,60-70%,1,60,,,Withdrawn,1,0.8892,HIGH,XGBoost,2026-06-02
3417,316421,BBB,2014J,F,35-55,Lower Than A Level,10-20,1,60,,,Withdrawn,1,0.8892,HIGH,XGBoost,2026-06-02
3418,594881,FFF,2013J,M,0-35,A Level or Equivalent,50-60%,0,90,,,Withdrawn,1,0.8892,HIGH,XGBoost,2026-06-02
3419,567987,GGG,2013J,F,0-35,Lower Than A Level,0-10%,0,90,,,Fail,0,0.8892,HIGH,XGBoost,2026-06-02
3420,682538,BBB,2014J,M,0-35,Lower Than A Level,10-20,0,120,1.0,0.16666666666666666,Withdrawn,1,0.8892,HIGH,XGBoost,2026-06-02
3421,596241,BBB,2013J,M,0-35,A Level or Equivalent,0-10%,0,60,,,Withdrawn,1,0.8892,HIGH,XGBoost,2026-06-02
3422,583021,BBB,2013J,F,35-55,A Level or Equivalent,60-70%,0,60,,,Withdrawn,1,0.8892,HIGH,XGBoost,2026-06-02
3423,692542,BBB,2014J,F,0-35,A Level or Equivalent,90-100%,0,60,,,Withdrawn,1,0.8892,HIGH,XGBoost,2026-06-02
3424,592669,BBB,2013J,F,0-35,Lower Than A Level,10-20,0,60,,,Withdrawn,1,0.8892,HIGH,XGBoost,2026-06-02
3425,544955,FFF,2013B,M,0-35,A Level or Equivalent,0-10%,0,60,,,Withdrawn,1,0.8892,HIGH,XGBoost,2026-06-02
3426,138407,BBB,2014J,F,35-55,A Level or Equivalent,30-40%,0,60,49.666666666666664,0.5,Withdrawn,1,0.8891,HIGH,XGBoost,2026-06-02
3427,597744,BBB,2014B,F,0-35,Lower Than A Level,0-10%,0,120,32.333333333333336,0.25,Withdrawn,1,0.8891,HIGH,XGBoost,2026-06-02
3428,555338,BBB,2013B,F,0-35,A Level or Equivalent,50-60%,0,60,,,Withdrawn,1,0.8891,HIGH,XGBoost,2026-06-02
3429,511340,FFF,2013B,M,0-35,Lower Than A Level,20-30%,0,120,,,Fail,0,0.889,HIGH,XGBoost,2026-06-02
3430,552041,FFF,2013B,M,0-35,No Formal quals,60-70%,0,90,,,Withdrawn,1,0.889,HIGH,XGBoost,2026-06-02
3431,437529,FFF,2014B,M,35-55,A Level or Equivalent,80-90%,0,60,,,Withdrawn,1,0.889,HIGH,XGBoost,2026-06-02
3432,129878,CCC,2014B,M,35-55,Lower Than A Level,40-50%,0,45,19.666666666666668,0.3,Fail,0,0.8889,HIGH,XGBoost,2026-06-02
3433,2685154,FFF,2013B,M,0-35,A Level or Equivalent,30-40%,0,60,,,Withdrawn,1,0.8889,HIGH,XGBoost,2026-06-02
3434,678005,FFF,2014J,M,0-35,A Level or Equivalent,30-40%,0,60,,,Withdrawn,1,0.8889,HIGH,XGBoost,2026-06-02
3435,227833,CCC,2014B,F,35-55,A Level or Equivalent,60-70%,0,60,,,Withdrawn,1,0.8889,HIGH,XGBoost,2026-06-02
3436,579206,EEE,2013J,M,35-55,A Level or Equivalent,10-20,0,60,,,Fail,0,0.8888,HIGH,XGBoost,2026-06-02
3437,721259,AAA,2013J,F,55<=,Lower Than A Level,50-60%,0,120,65.0,0.16666666666666666,Withdrawn,1,0.8888,HIGH,XGBoost,2026-06-02
3438,606911,FFF,2014B,M,35-55,Lower Than A Level,40-50%,1,150,,,Withdrawn,1,0.8888,HIGH,XGBoost,2026-06-02
3439,80001,BBB,2014B,F,0-35,Lower Than A Level,30-40%,0,60,,,Fail,0,0.8887,HIGH,XGBoost,2026-06-02
3440,587793,CCC,2014J,F,0-35,Lower Than A Level,50-60%,0,90,95.5,0.4,Withdrawn,1,0.8887,HIGH,XGBoost,2026-06-02
3441,645793,BBB,2014J,F,0-35,Lower Than A Level,30-40%,0,60,,,Fail,0,0.8887,HIGH,XGBoost,2026-06-02
3442,583235,BBB,2013J,F,0-35,Lower Than A Level,30-40%,0,60,,,Withdrawn,1,0.8887,HIGH,XGBoost,2026-06-02
3443,686266,BBB,2014J,F,0-35,Lower Than A Level,70-80%,0,60,,,Withdrawn,1,0.8887,HIGH,XGBoost,2026-06-02
3444,608038,BBB,2013J,F,0-35,Lower Than A Level,70-80%,0,60,,,Withdrawn,1,0.8887,HIGH,XGBoost,2026-06-02
3445,682025,FFF,2014J,F,0-35,Lower Than A Level,20-30%,0,240,62.0,0.15384615384615385,Withdrawn,1,0.8886,HIGH,XGBoost,2026-06-02
3446,106383,BBB,2014J,F,35-55,HE Qualification,50-60%,0,60,,,Withdrawn,1,0.8886,HIGH,XGBoost,2026-06-02
3447,650070,CCC,2014J,M,0-35,A Level or Equivalent,70-80%,0,90,,,Withdrawn,1,0.8886,HIGH,XGBoost,2026-06-02
3448,576131,DDD,2013J,M,35-55,Lower Than A Level,70-80%,0,120,51.0,0.2857142857142857,Withdrawn,1,0.8886,HIGH,XGBoost,2026-06-02
3449,103998,BBB,2014J,F,0-35,Lower Than A Level,60-70%,0,60,,,Fail,0,0.8885,HIGH,XGBoost,2026-06-02
3450,680018,FFF,2014J,M,0-35,A Level or Equivalent,30-40%,0,120,84.2,0.38461538461538464,Withdrawn,1,0.8885,HIGH,XGBoost,2026-06-02
3451,2607945,DDD,2013B,F,0-35,A Level or Equivalent,70-80%,0,120,47.0,0.07142857142857142,Withdrawn,1,0.8885,HIGH,XGBoost,2026-06-02
3452,679747,BBB,2014J,F,0-35,Lower Than A Level,60-70%,0,60,,,Withdrawn,1,0.8884,HIGH,XGBoost,2026-06-02
3453,2038885,DDD,2014J,F,35-55,Lower Than A Level,10-20,0,90,,,Withdrawn,1,0.8884,HIGH,XGBoost,2026-06-02
3454,545160,BBB,2014B,F,0-35,Lower Than A Level,50-60%,2,180,,,Withdrawn,1,0.8884,HIGH,XGBoost,2026-06-02
3455,593671,FFF,2013J,M,35-55,Lower Than A Level,10-20,0,90,,,Fail,0,0.8884,HIGH,XGBoost,2026-06-02
3456,574523,CCC,2014B,M,0-35,A Level or Equivalent,50-60%,0,90,67.16666666666667,0.6,Withdrawn,1,0.8883,HIGH,XGBoost,2026-06-02
3457,597814,DDD,2014J,M,0-35,A Level or Equivalent,50-60%,0,270,50.0,0.14285714285714285,Withdrawn,1,0.8883,HIGH,XGBoost,2026-06-02
3458,634888,FFF,2014J,M,0-35,Lower Than A Level,0-10%,0,60,,,Fail,0,0.8883,HIGH,XGBoost,2026-06-02
3459,600978,EEE,2013J,M,0-35,Lower Than A Level,90-100%,0,90,,,Withdrawn,1,0.8882,HIGH,XGBoost,2026-06-02
3460,2075158,BBB,2013J,M,35-55,A Level or Equivalent,80-90%,0,60,,,Withdrawn,1,0.8882,HIGH,XGBoost,2026-06-02
3461,2630284,FFF,2013J,F,35-55,A Level or Equivalent,0-10%,4,180,75.33333333333333,0.23076923076923078,Withdrawn,1,0.8882,HIGH,XGBoost,2026-06-02
3462,527533,DDD,2013B,M,0-35,HE Qualification,50-60%,0,60,50.0,0.07142857142857142,Withdrawn,1,0.8882,HIGH,XGBoost,2026-06-02
3463,550610,FFF,2013B,M,0-35,Lower Than A Level,90-100%,0,60,,,Withdrawn,1,0.8882,HIGH,XGBoost,2026-06-02
3464,684215,DDD,2014J,M,0-35,Lower Than A Level,40-50%,0,60,,,Withdrawn,1,0.8882,HIGH,XGBoost,2026-06-02
3465,618586,BBB,2014B,F,0-35,Lower Than A Level,10-20,0,60,,,Withdrawn,1,0.8882,HIGH,XGBoost,2026-06-02
3466,641866,FFF,2014J,F,0-35,Lower Than A Level,70-80%,0,60,,,Withdrawn,1,0.8881,HIGH,XGBoost,2026-06-02
3467,577551,CCC,2014J,M,0-35,A Level or Equivalent,10-20,0,60,50.57142857142857,0.7,Withdrawn,1,0.8881,HIGH,XGBoost,2026-06-02
3468,680959,BBB,2014J,F,0-35,Lower Than A Level,70-80%,0,60,,,Withdrawn,1,0.8881,HIGH,XGBoost,2026-06-02
3469,392691,FFF,2013B,M,0-35,Lower Than A Level,40-50%,0,210,42.0,0.15384615384615385,Withdrawn,1,0.8881,HIGH,XGBoost,2026-06-02
3470,505501,FFF,2013J,F,0-35,Lower Than A Level,10-20,1,120,,,Withdrawn,1,0.888,HIGH,XGBoost,2026-06-02
3471,550676,BBB,2013B,F,0-35,Lower Than A Level,0-10%,0,60,,,Withdrawn,1,0.888,HIGH,XGBoost,2026-06-02
3472,2245011,FFF,2013B,F,35-55,HE Qualification,90-100%,1,120,,,Withdrawn,1,0.888,HIGH,XGBoost,2026-06-02
3473,647312,BBB,2014J,F,35-55,HE Qualification,0-10%,0,120,1.0,0.16666666666666666,Withdrawn,1,0.888,HIGH,XGBoost,2026-06-02
3474,633401,FFF,2014B,F,0-35,A Level or Equivalent,90-100%,0,60,,,Withdrawn,1,0.8879,HIGH,XGBoost,2026-06-02
3475,678585,BBB,2014J,F,0-35,Lower Than A Level,20-30%,0,60,,,Withdrawn,1,0.8879,HIGH,XGBoost,2026-06-02
3476,178258,DDD,2014B,F,35-55,HE Qualification,10-20,0,270,80.6,0.7142857142857143,Withdrawn,1,0.8879,HIGH,XGBoost,2026-06-02
3477,508414,BBB,2013J,F,35-55,Lower Than A Level,60-70%,1,60,,,Withdrawn,1,0.8878,HIGH,XGBoost,2026-06-02
3478,2494258,BBB,2014B,F,0-35,A Level or Equivalent,10-20,0,120,51.8,0.4166666666666667,Withdrawn,1,0.8878,HIGH,XGBoost,2026-06-02
3479,556170,DDD,2014B,M,0-35,Lower Than A Level,40-50%,1,120,,,Withdrawn,1,0.8878,HIGH,XGBoost,2026-06-02
3480,590798,BBB,2014B,M,0-35,HE Qualification,30-40%,0,60,,,Withdrawn,1,0.8878,HIGH,XGBoost,2026-06-02
3481,581027,BBB,2013J,F,0-35,Lower Than A Level,30-40%,0,90,,,Fail,0,0.8878,HIGH,XGBoost,2026-06-02
3482,548831,BBB,2013B,F,0-35,A Level or Equivalent,30-40%,0,60,,,Withdrawn,1,0.8878,HIGH,XGBoost,2026-06-02
3483,2586313,FFF,2013J,M,0-35,HE Qualification,90-100%,0,60,,,Withdrawn,1,0.8877,HIGH,XGBoost,2026-06-02
3484,620106,DDD,2014B,M,0-35,A Level or Equivalent,60-70%,0,60,,,Withdrawn,1,0.8877,HIGH,XGBoost,2026-06-02
3485,622630,DDD,2014B,M,0-35,A Level or Equivalent,0-10%,0,60,,,Withdrawn,1,0.8877,HIGH,XGBoost,2026-06-02
3486,382947,DDD,2013B,F,0-35,HE Qualification,60-70%,0,60,,,Fail,0,0.8877,HIGH,XGBoost,2026-06-02
3487,625841,EEE,2014B,M,0-35,A Level or Equivalent,20-30%,0,60,,,Fail,0,0.8877,HIGH,XGBoost,2026-06-02
3488,32553,EEE,2013J,M,0-35,A Level or Equivalent,60-70%,0,60,,,Withdrawn,1,0.8877,HIGH,XGBoost,2026-06-02
3489,521249,DDD,2014B,M,0-35,A Level or Equivalent,60-70%,0,60,,,Withdrawn,1,0.8877,HIGH,XGBoost,2026-06-02
3490,625841,CCC,2014B,M,0-35,A Level or Equivalent,20-30%,0,60,,,Fail,0,0.8877,HIGH,XGBoost,2026-06-02
3491,577977,DDD,2014B,F,0-35,Lower Than A Level,90-100%,1,180,80.0,0.14285714285714285,Withdrawn,1,0.8876,HIGH,XGBoost,2026-06-02
3492,616816,BBB,2014B,F,35-55,A Level or Equivalent,30-40%,0,60,,,Withdrawn,1,0.8876,HIGH,XGBoost,2026-06-02
3493,583604,DDD,2014J,F,0-35,Lower Than A Level,60-70%,0,60,,,Withdrawn,1,0.8876,HIGH,XGBoost,2026-06-02
3494,560185,BBB,2013B,F,35-55,A Level or Equivalent,40-50%,0,60,,,Withdrawn,1,0.8876,HIGH,XGBoost,2026-06-02
3495,512859,FFF,2013J,M,0-35,A Level or Equivalent,40-50%,1,90,,,Fail,0,0.8876,HIGH,XGBoost,2026-06-02
3496,185240,BBB,2013B,F,35-55,Lower Than A Level,40-50%,1,120,,,Withdrawn,1,0.8876,HIGH,XGBoost,2026-06-02
3497,502903,DDD,2013B,M,0-35,Lower Than A Level,90-100%,1,180,,,Withdrawn,1,0.8875,HIGH,XGBoost,2026-06-02
3498,395367,FFF,2013B,F,0-35,Lower Than A Level,20-30%,0,90,76.0,0.15384615384615385,Withdrawn,1,0.8875,HIGH,XGBoost,2026-06-02
3499,259182,BBB,2013B,M,0-35,Lower Than A Level,40-50%,1,120,,,Withdrawn,1,0.8875,HIGH,XGBoost,2026-06-02
3500,692898,FFF,2014J,M,0-35,A Level or Equivalent,10-20,0,60,,,Withdrawn,1,0.8875,HIGH,XGBoost,2026-06-02
3501,614994,FFF,2014B,M,0-35,A Level or Equivalent,0-10%,0,60,,,Fail,0,0.8874,HIGH,XGBoost,2026-06-02
3502,587195,FFF,2014B,M,0-35,Lower Than A Level,30-40%,1,240,72.5,0.3076923076923077,Withdrawn,1,0.8874,HIGH,XGBoost,2026-06-02
3503,362661,CCC,2014B,M,0-35,A Level or Equivalent,30-40%,0,90,78.91666666666667,1.0,Withdrawn,1,0.8874,HIGH,XGBoost,2026-06-02
3504,606607,BBB,2013J,F,0-35,Lower Than A Level,90-100%,0,60,,,Withdrawn,1,0.8874,HIGH,XGBoost,2026-06-02
3505,609388,BBB,2013J,F,0-35,Lower Than A Level,20-30%,0,60,,,Withdrawn,1,0.8874,HIGH,XGBoost,2026-06-02
3506,677950,BBB,2014J,F,0-35,Lower Than A Level,40-50%,0,60,,,Withdrawn,1,0.8873,HIGH,XGBoost,2026-06-02
3507,676350,BBB,2014J,F,0-35,Lower Than A Level,40-50%,0,60,,,Fail,0,0.8873,HIGH,XGBoost,2026-06-02
3508,629893,CCC,2014B,M,0-35,A Level or Equivalent,60-70%,0,60,,,Withdrawn,1,0.8873,HIGH,XGBoost,2026-06-02
3509,647807,BBB,2014J,F,0-35,Lower Than A Level,40-50%,0,60,,,Withdrawn,1,0.8873,HIGH,XGBoost,2026-06-02
3510,603543,BBB,2014B,F,0-35,Lower Than A Level,40-50%,0,60,,,Fail,0,0.8873,HIGH,XGBoost,2026-06-02
3511,600667,FFF,2013J,M,0-35,A Level or Equivalent,40-50%,0,60,,,Withdrawn,1,0.8873,HIGH,XGBoost,2026-06-02
3512,629893,EEE,2014B,M,0-35,A Level or Equivalent,60-70%,0,60,,,Withdrawn,1,0.8873,HIGH,XGBoost,2026-06-02
3513,445474,DDD,2014J,M,0-35,A Level or Equivalent,40-50%,0,60,,,Withdrawn,1,0.8873,HIGH,XGBoost,2026-06-02
3514,2561811,DDD,2013J,M,35-55,Lower Than A Level,60-70%,0,60,78.0,1.0,Withdrawn,1,0.8873,HIGH,XGBoost,2026-06-02
3515,2475034,BBB,2013B,F,0-35,Lower Than A Level,90-100%,0,60,,,Withdrawn,1,0.8873,HIGH,XGBoost,2026-06-02
3516,590235,DDD,2013J,M,0-35,A Level or Equivalent,40-50%,0,60,,,Withdrawn,1,0.8873,HIGH,XGBoost,2026-06-02
3517,96945,DDD,2013B,M,0-35,A Level or Equivalent,30-40%,0,90,,,Withdrawn,1,0.8872,HIGH,XGBoost,2026-06-02
3518,558052,DDD,2013J,F,0-35,Lower Than A Level,10-20,0,120,,,Withdrawn,1,0.8872,HIGH,XGBoost,2026-06-02
3519,606004,BBB,2014J,F,0-35,Lower Than A Level,10-20,0,120,,,Withdrawn,1,0.8872,HIGH,XGBoost,2026-06-02
3520,444625,DDD,2014J,M,0-35,A Level or Equivalent,30-40%,0,90,,,Withdrawn,1,0.8872,HIGH,XGBoost,2026-06-02
3521,681844,CCC,2014J,M,0-35,Lower Than A Level,70-80%,0,60,,,Withdrawn,1,0.8872,HIGH,XGBoost,2026-06-02
3522,554946,FFF,2013B,M,0-35,A Level or Equivalent,80-90%,0,60,,,Fail,0,0.8872,HIGH,XGBoost,2026-06-02
3523,646613,FFF,2014J,M,0-35,A Level or Equivalent,80-90%,0,60,,,Withdrawn,1,0.8872,HIGH,XGBoost,2026-06-02
3524,628402,BBB,2014B,F,0-35,A Level or Equivalent,30-40%,0,60,,,Withdrawn,1,0.8871,HIGH,XGBoost,2026-06-02
3525,601248,EEE,2013J,M,35-55,Lower Than A Level,40-50%,0,90,,,Withdrawn,1,0.8871,HIGH,XGBoost,2026-06-02
3526,2405801,CCC,2014J,M,0-35,A Level or Equivalent,90-100%,0,30,44.0,0.1,Withdrawn,1,0.8871,HIGH,XGBoost,2026-06-02
3527,558817,DDD,2013B,F,0-35,A Level or Equivalent,70-80%,0,60,,,Withdrawn,1,0.8871,HIGH,XGBoost,2026-06-02
3528,511962,BBB,2014J,F,0-35,A Level or Equivalent,30-40%,0,60,,,Withdrawn,1,0.8871,HIGH,XGBoost,2026-06-02
3529,648611,FFF,2014J,M,0-35,Lower Than A Level,30-40%,0,60,,,Withdrawn,1,0.8871,HIGH,XGBoost,2026-06-02
3530,617824,FFF,2014B,F,0-35,Lower Than A Level,10-20,0,60,,,Withdrawn,1,0.8871,HIGH,XGBoost,2026-06-02
3531,607646,BBB,2014B,F,0-35,Lower Than A Level,10-20,0,60,,,Withdrawn,1,0.8871,HIGH,XGBoost,2026-06-02
3532,643755,EEE,2014J,M,0-35,Lower Than A Level,30-40%,0,60,,,Withdrawn,1,0.8871,HIGH,XGBoost,2026-06-02
3533,545381,BBB,2013B,F,0-35,Lower Than A Level,20-30%,0,60,,,Fail,0,0.8871,HIGH,XGBoost,2026-06-02
3534,74130,DDD,2013J,M,0-35,A Level or Equivalent,50-60%,1,60,,,Withdrawn,1,0.8871,HIGH,XGBoost,2026-06-02
3535,476906,DDD,2013J,F,0-35,A Level or Equivalent,30-40%,0,60,,,Withdrawn,1,0.887,HIGH,XGBoost,2026-06-02
3536,348708,EEE,2013J,M,0-35,Lower Than A Level,20-30%,0,60,,,Withdrawn,1,0.887,HIGH,XGBoost,2026-06-02
3537,567892,EEE,2013J,M,35-55,A Level or Equivalent,30-40%,0,60,,,Fail,0,0.887,HIGH,XGBoost,2026-06-02
3538,430002,BBB,2014B,M,0-35,Lower Than A Level,20-30%,0,60,,,Fail,0,0.887,HIGH,XGBoost,2026-06-02
3539,569426,BBB,2013J,F,0-35,Lower Than A Level,0-10%,0,60,,,Withdrawn,1,0.8869,HIGH,XGBoost,2026-06-02
3540,646459,CCC,2014J,M,0-35,HE Qualification,10-20,0,150,57.0,0.1,Withdrawn,1,0.8869,HIGH,XGBoost,2026-06-02
3541,643457,CCC,2014J,M,55<=,Lower Than A Level,80-90%,0,60,87.75,0.4,Withdrawn,1,0.8869,HIGH,XGBoost,2026-06-02
3542,593071,CCC,2014B,M,35-55,A Level or Equivalent,90-100%,0,90,,,Withdrawn,1,0.8869,HIGH,XGBoost,2026-06-02
3543,638243,DDD,2014J,M,0-35,A Level or Equivalent,0-10%,0,120,67.0,0.14285714285714285,Withdrawn,1,0.8869,HIGH,XGBoost,2026-06-02
3544,272313,DDD,2013B,F,0-35,A Level or Equivalent,50-60%,2,120,,,Withdrawn,1,0.8868,HIGH,XGBoost,2026-06-02
3545,2542724,AAA,2013J,F,0-35,Lower Than A Level,40-50%,0,60,,,Withdrawn,1,0.8868,HIGH,XGBoost,2026-06-02
3546,676128,FFF,2014J,M,0-35,A Level or Equivalent,30-40%,0,60,,,Withdrawn,1,0.8868,HIGH,XGBoost,2026-06-02
3547,569712,CCC,2014B,M,35-55,Lower Than A Level,50-60%,0,120,88.2,1.0,Withdrawn,1,0.8868,HIGH,XGBoost,2026-06-02
